question_id,correct_answer,V0_pred,V0_correct,V0_conf,V1_pred,V1_correct,V1_conf,V2_pred,V2_correct,V2_conf,V3_pred,V3_correct,V3_conf,V4_pred,V4_correct,V4_conf
q1210,C,C,True,0.5,E,False,0.5,A,False,0.5,E,False,0.5,B,False,0.5
q1211,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5
q1212,B,C,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1213,E,A,False,0.5,E,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1214,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q1215,A,A,True,0.5,B,False,0.5,B,False,0.5,E,False,0.5,E,False,0.5
q1216,A,A,True,0.0,A,True,0.5,A,True,0.5,D,False,0.5,A,True,0.5
q1217,E,A,False,0.5,E,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1218,B,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q1219,C,A,False,0.5,A,False,0.5,C,True,0.5,A,False,0.5,A,False,0.5
q1220,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,E,False,0.5
q1221,B,C,False,0.5,D,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5
q1222,D,B,False,0.5,A,False,0.5,C,False,0.5,D,True,0.5,A,False,0.5
q1223,A,A,True,0.5,A,True,0.5,C,False,0.5,C,False,0.5,C,False,0.5
q1224,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1225,B,B,True,0.5,C,False,0.5,D,False,0.5,C,False,0.5,A,False,0.5
q1226,E,A,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5,C,False,0.5
q1227,C,A,False,0.5,E,False,0.5,B,False,0.5,E,False,0.5,D,False,0.5
q1228,C,A,False,0.5,A,False,0.5,,False,0.5,A,False,0.5,,False,0.5
q1229,D,D,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5
q1230,E,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q1231,A,B,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q1232,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1233,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,B,True,0.5
q1234,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1235,A,A,True,0.5,A,True,0.5,D,False,0.5,A,True,0.5,B,False,0.5
q1236,C,A,False,0.5,A,False,0.5,E,False,0.5,D,False,0.5,D,False,0.5
q1237,A,A,True,0.5,A,True,0.5,D,False,0.5,D,False,0.5,E,False,0.5
q1238,D,A,False,0.5,A,False,0.5,C,False,0.5,D,True,0.5,D,True,0.5
q1239,D,A,False,0.5,A,False,0.5,,False,0.5,,False,0.5,,False,0.5
q1240,A,B,False,0.5,A,True,0.5,E,False,0.5,C,False,0.5,A,True,0.5
q1241,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1242,C,A,False,0.5,A,False,0.5,A,False,0.5,C,True,0.5,E,False,0.5
q1243,E,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5
q1244,A,D,False,0.5,A,True,0.5,A,True,0.5,D,False,0.5,D,False,0.5
q1245,B,A,False,0.5,,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1246,C,A,False,0.5,A,False,0.5,B,False,0.5,A,False,0.5,A,False,0.5
q1247,B,C,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1248,E,A,False,0.5,E,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1249,D,A,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5,B,False,0.5
q1250,B,A,False,0.5,A,False,0.5,B,True,0.5,A,False,0.5,A,False,0.5
q1251,A,A,True,0.5,B,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q1252,B,A,False,0.5,A,False,0.5,E,False,0.5,D,False,0.5,E,False,0.5
q1253,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1254,B,A,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5,A,False,0.5
q1255,B,A,False,0.5,D,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5
q1256,B,A,False,0.9,A,False,0.5,D,False,0.5,E,False,0.5,E,False,0.5
q1257,E,A,False,0.5,A,False,0.5,A,False,0.5,,False,0.5,,False,0.5
q1258,A,E,False,0.5,B,False,0.5,A,True,0.5,E,False,0.5,A,True,0.5
q1259,C,A,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5,B,False,0.5
q1260,C,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5,B,False,0.5
q1261,D,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1262,C,D,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5,C,True,0.5
q1263,A,D,False,0.5,A,True,0.5,A,True,0.5,D,False,0.5,E,False,0.5
q1264,B,A,False,0.0,C,False,0.5,B,True,0.5,A,False,0.5,A,False,0.5
q1265,B,A,False,0.0,A,False,0.5,A,False,0.5,D,False,0.5,C,False,0.5
q1266,C,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5
q1267,B,D,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1268,E,A,False,0.5,A,False,0.5,A,False,0.5,,False,0.5,A,False,0.5
q1269,E,,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q1270,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q1271,C,C,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5
q1272,C,A,False,0.5,E,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5
